timestamp_utc,send_method,cu_limit,cu_price_micro_lamports,priority_fee_lamports,fee_cap_lamports,recent_fee_min,recent_fee_median,recent_fee_p90,recent_fee_max,recent_tps,recent_slots_per_second,message_size_bytes,instruction_count,account_count,writable_account_count,landed_within_1_slots,landed_within_2_slots,landed_within_3_slots,latency_ms,slot_delta,confirmation_status,rpc_status_has_error,signature,sent_slot,landed_slot,time_of_day_sin,time_of_day_cos,day_of_week
2026-04-15 00:19:43.583499+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2988.3366666666666,2.5258333333333334,237,3,3,1,0,1,1,1405.9999999990396,2.0,confirmed,0,3x2QcPhrPW3ZbeoQGd2LFpGdg65VPFUw5Aiot2ZHJPoFiMKRkVow2C3mTw1FXBpaSAQPBWqPZSpJeQktwWccd673,413272051,413272053.0,0.08592410597038522,0.9963016852405651,2
2026-04-15 00:19:46.890476+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2988.3366666666666,2.5258333333333334,237,3,3,1,0,1,1,1405.9999999990396,2.0,confirmed,0,5PqFEf6S78KZCyDpfAspoUCgHDR2E7byAagbmn9pzuiTvB3epRXik8NED93UWaUd4HU6etp4J2ukiEf4HoDDxmee,413272059,413272061.0,0.08614146323320152,0.9962829157985411,2
2026-04-15 00:20:33.936260+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2988.3366666666666,2.5258333333333334,237,3,3,1,0,0,0,2313.000000001921,5.0,confirmed,0,4MSQimdgngWg3QaVGEFuAUSFAXjgiv7wAbhWSYtFUgTkEV7JL8U8PHQDS9T3FEj7mtZyB4PoCXWGfRdRHMbyE1nF,413272178,413272183.0,0.0895461851330208,0.9959826708975025,2
2026-04-15 00:20:38.173302+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,500.0,2.0,processed,0,3w5azgpL6UHBkYJy1yJyAZqEYySgmtnzXigFSVbCvyKM5UGxSTVAEvRChk8vTKZ1FdYb1dwtZJHNTWbVStd1DzQj,413272189,413272191.0,0.08990832872423112,0.9959500451458475,2
2026-04-15 00:20:40.571776+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,0,0,2296.999999998661,5.0,confirmed,0,pJv92q5i7DWpDbzCkcTQxp6GKTwwB2o4HcbLJLjPWsxwz6RH2FjPJ4vxUHKdAC8Ec1q1xesZMH1Wqqfjgs9LgmS,413272195,413272200.0,0.09005318283503706,0.9959369579753928,2
2026-04-15 00:20:44.774052+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,795.9999999984575,2.0,confirmed,0,34PBVqQ4dAuHtamTuK2nhyQ7gsmYErmokQuExLhXxNFNj5isvMpEgtWkJnGhv7yDJp2V7CqFzeMeDUpNNbwceNs4,413272206,413272208.0,0.09034288533863312,0.9959107204306471,2
2026-04-15 00:20:47.493099+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,1296.9999999986612,2.0,confirmed,0,2nCcFC9ueVAHxxgVPFRQzFcjtRATCUMFn8Sf97q63haUB38kqQnt4mY8ieK9uiCa7AHhbaiYnDNBneRW7W9tJrJq,413272213,413272215.0,0.09056015720100104,0.9958909869698239,2
2026-04-15 00:20:50.711704+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,1452.9999999977008,2.0,confirmed,0,5jqEw4r9cxbDf1WHCAVgRnXDpZfJHWsSexJkSwSATuMJi1FFTvrXgW5xdCkckvZo7dCavUouErxas1gFRnvy1hVt,413272221,413272223.0,0.09077742475302501,0.9958712061081035,2
2026-04-15 00:20:54.057893+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,0,1,1389.999999999418,3.0,confirmed,0,2tau3qcQqaSn5EFnNP5SXBbGBZiJJERDc3oMX83S7GfJMo7acbXvujKEv4qN8YMUrWbnHoWacxcB9jDSTUU6mpME,413272229,413272232.0,0.09106710809953722,0.9958447578927085,2
2026-04-15 00:20:57.364838+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,1577.9999999977008,2.0,confirmed,0,5NmjSkw2T8uB1UFJUAyeCFEWweT4zqEBMzPoVYDRvy8ikPDvZrsXBazCd4Cuadvce1iAR35tTp48Bv7aPhcdLQS4,413272238,413272240.0,0.09128436555387666,0.9958248664325601,2
2026-04-15 00:21:00.890276+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,0,0,1405.9999999990396,4.0,processed,0,2WW7uZaimS5WoVGmN1r11QshXsinHQ8PnTMbKtnuk9jvkEzoNkGXRuS74sufntRE4dcZgkxGqHUq2guvCvVqQ25i,413272246,413272250.0,0.09150161866340238,0.9958049275746618,2
2026-04-15 00:21:04.207940+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,0,0,2545.999999998457,5.0,confirmed,0,5ERqn5jFQF3mPNZVbAw7E3TvpT8vLsmk9rVsFbrByjsbxtjSB3TVdK6ZXhzTtMxCMDKZXgvVjaZ2LTauV5JeCab1,413272255,413272260.0,0.09179128269963183,0.9957782687026044,2
2026-04-15 00:21:08.758435+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,1280.9999999990396,2.0,confirmed,0,3FJKsbaTBhBqZdtPNaMnCjiJGBNKfkZr4b1KjkniYro6nJqvASeCSTNMCGe2rcA2EYS1buGjqqN95D9kUTzBDRt1,413272266,413272268.0,0.09208093896885473,0.9957515255718236,2
2026-04-15 00:21:11.948807+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,1420.9999999984575,2.0,confirmed,0,VmxT9jLyPc2XrJHk7YtuWeaqUaC5ReeLCWqLGCP2sADCuJ2f739PyVWkSBXXxD8ByiGDmRZ4TfncDkPx6dAtz6T,413272274,413272276.0,0.09229817605892984,0.9957314129303116,2
2026-04-15 00:21:15.365873+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,1327.9999999977008,2.0,confirmed,0,2dPgg8wDAu23DFoJodnExkawnTkkjQCK2eFi28hb9FxXx4mBZhfuUxcQYtoFfa7JdEXyvfr1x26zMffrL6KjiGJC,413272283,413272285.0,0.09258781867691565,0.995704522352214,2
2026-04-15 00:21:18.567805+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,0,0,2139.999999999418,5.0,processed,0,5rfS6kB1crzZdYKNYvdvskuFTw8b5Ev5KC2JEbR1z1FnydLeyqkhvDZgYMyRtEeBLfaJuXoAmQT9Z2saWcZoVKTR,413272291,413272296.0,0.09280504550041621,0.9956842991278237,2
2026-04-15 00:21:22.579058+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,0,0,1358.9999999967404,4.0,processed,0,49TkFR9ZW5dzefVJgwWPrkcjcBhQMU1MdRyMw9BCfJRiFESPzTgvdmYArv6yDQDXxaUAyopA7FQV8RkMcwws61BM,413272300,413272304.0,0.093094674392108,0.9956572611093776,2
2026-04-15 00:21:25.808742+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,0,1,1282.0000000028813,3.0,confirmed,0,5iZFML6ZBynsYC1hqfsno9hNWrSorFvBz2mpmn1DUYrVykXMzfeiovQ5hDek8zp4Gw261Ef7Vzo6FQCz42QqztDQ,413272308,413272311.0,0.09331189089274268,0.9956369273073498,2
2026-04-15 00:21:29.010205+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,0,1,1375.0,3.0,confirmed,0,64mmpfCbd323XpYoXsMg7DBVgKS2rVL6HpdhJCzXUkk2bXGqVYrRVTDR9Fasawb7BRRUhHpKftNsUNxeh1qVfkdV,413272316,413272319.0,0.09360150598308703,0.9956097418555616,2
2026-04-15 00:21:32.299695+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2975.5,2.5275,237,3,3,1,0,1,1,1329.0000000015425,2.0,confirmed,0,8aP8BDBk26hQcQyyHLDQtkXb1tm1Pbx4hG91E6FQSGpWZdcidTx6oTrPbLUDueekMBuKqQPEsn4S7C1eqA7FQmY,413272325,413272327.0,0.09381871210456716,0.9955892974811653,2
2026-04-15 00:21:35.560449+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2967.8675,2.5275,237,3,3,1,0,0,0,6407.000000002881,15.0,confirmed,0,2ro5v8W7Y3ojYFsopTCHSW8TjQEeci4tkJpywk4Ct49SvmptB1RkrzF3ev2jeP6uGAd1zucVNNBkLXeCLC7NnvnF,413272333,413272348.0,0.09403591376060759,0.9955688057202312,2
2026-04-15 00:21:43.891812+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2967.8675,2.5275,237,3,3,1,0,0,0,2219.0000000009604,5.0,confirmed,0,2pKCcaoXeGH6NvLmi7Lbp6PvuzRcFb6c36NEWQEZNkcfvsj9MtUrDL7ycZs4fGTc51mYXdFh8kVfU4gQohrkwMoH,413272353,413272358.0,0.09461509626705761,0.9955139293643135,2
2026-04-15 00:22:42.391800+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,1312.0000000017171,2.0,confirmed,0,NajMJ2j3W3AJ7gjLVgoxyS2uFDhXPHsCPayd2GnNJzwhKBnf1CjXcFRTrZThGYMGLHtmskRxBYMQfCjjbnSm3b4,413272499,413272501.0,0.09888556540447331,0.9950988116537159,2
2026-04-15 00:22:45.603833+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,1,1,1,468.9999999973225,1.0,processed,0,fCDLJ84X513XQjvPyxzunqMXZHTxC5a32wEXEPPvFL4WWEeTHjPDedmZ49r3PCwum6EfiqGbW95xm9TaspDgnVe,413272507,413272508.0,0.09910265993252464,0.9950772144885534,2
2026-04-15 00:22:47.980800+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,1405.9999999990396,2.0,confirmed,0,4ZbVHdpthF7wFpdqdnf9snrFanrYsJ7r1Z8xeKfNRtvygrycKV6DEds7zZvdX1Abs2Ujjmeie1HB43f4J2Enjtaf,413272513,413272515.0,0.09924738699800947,0.9950627900660678,2
2026-04-15 00:22:51.305939+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,1360.000000000582,2.0,confirmed,0,5HT4U9wCayydbsAq17k4SddjTKgRPbm7VfNgDqmEaH617msQW1MN1vQ9q7jdnBFnYAxXqpDyLn9M1e9wGLia4BPu,413272521,413272523.0,0.09953683482748374,0.995033878072765,2
2026-04-15 00:22:54.572924+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,1407.0000000028813,2.0,confirmed,0,2Wtv3WzfHADSnmTab4Fy6cLJ1c8hgDBWyNrPziexDgwwTJcatJofCp195oFwK4VqxEXHymYprhzLU8k994cpsmR9,413272529,413272531.0,0.09975391517372632,0.995012138824202,2
2026-04-15 00:22:57.875474+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,0,0,2171.999999998661,4.0,confirmed,0,5RZ3JnKugakVMCAp5cq6u61Ej1s819E7YG8v8uwwUWR5ZsyZenzbGonYDxCwRHFmf8VEtgQkMQWBAcTAmoL6Srsy,413272537,413272541.0,0.09997099077203452,0.9949903522165718,2
2026-04-15 00:23:02.001802+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,1406.9999999992433,2.0,confirmed,0,hiwKoftAxRvWvJdvqTmos6ZgF6wmvHcUpxMQYdDZbxsxjsHkgHm7ptWbMDskGz2LAzsB166d1JQ7GrSk1RcXv6J,413272547,413272549.0,0.10033277285685398,0.9949539359643013,2
2026-04-15 00:23:05.328882+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,0,0,1438.0000000019209,4.0,confirmed,0,4YpKZCuwHFoFdeyEQ5Q5RYibwgBAQxyghV9jxJuFyEWMwFNeJ1cxmNhqwQnPm96kFL8fDN24o6WJcz7EfTMhPjAZ,413272556,413272560.0,0.10054983574349223,0.9949320230709015,2
2026-04-15 00:23:08.664319+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,1390.9999999996217,2.0,confirmed,0,3ajqh6hKNR9mFLv3VN1atNB4eFAyRVrLvz3HeRP3Qm8SPhcqg9L9XQzYZFfxHP7NAHJX2keDXoJa1ikNvdvVRmy6,413272565,413272567.0,0.10076689384431309,0.9949100628222477,2
2026-04-15 00:23:11.991992+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,500.0,2.0,processed,0,2169nzcwNfwc3zSZHFm2X4EGFG281DYhpkW66ZTfLeiucunL7zxpUK2hmcCfek3USyKwMmQbDMvYg33si8oTv4y6,413272573,413272575.0,0.10098394714898534,0.9948880552193854,2
2026-04-15 00:23:14.378572+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,0,1,1311.9999999980791,3.0,confirmed,0,2wwAMGStq3RiLKx2Qx1WXUaWu4uJMAaVH7dsgUSBjVEZpKmJ6RU7ixpLNgjw5PthoAjENG6NotmDBwkN5PwJw2En,413272579,413272582.0,0.10120099564717802,0.994866000263362,2
2026-04-15 00:23:17.608189+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,0,0,1421.9999999986612,4.0,confirmed,0,5pEiAJCqAgMKVaxn6vZHBWszEDHKQqskJCxRBeX1YhokNWRyLcTmfP7xutQ1GQQ6iEK53kPx3z1keYuyEkEqyBed,413272587,413272591.0,0.10141803932856035,0.9948438979552272,2
2026-04-15 00:23:20.895725+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,0,1,1343.0000000007567,3.0,confirmed,0,3Fw6aMKSgYJD6BJzET6KnqTvE3SfRMAuYVBU389YdFxSfAZ6o8gM1WisFBZXSVv5C3u4aZ4QToKDLygJokLswEvA,413272596,413272599.0,0.10163507818280186,0.9948217482960331,2
2026-04-15 00:23:24.135812+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,0,0,2078.000000001339,6.0,processed,0,4i7Hootq9Mc9dMkWdL4GVANH25okcJa6AAJqQ76Z7YERrp1zM1VJLDETeTXtVUpWhHNL5dqZYzKp4MHsiS15ZvMJ,413272604,413272610.0,0.10192445579505004,0.9947921417617265,2
2026-04-15 00:23:28.108734+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,1421.9999999986612,2.0,confirmed,0,3zgXC9v9UJCWJHvcqabcB2W1phR6wYMQPjYAwix92Tp3mPniC4ACMmW4pmNSSGMB6deU2bmRWmedpCTUCNcpvpCR,413272615,413272617.0,0.1022138247828636,0.9947624510521385,2
2026-04-15 00:23:31.500828+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,0,0,1437.9999999982829,4.0,processed,0,3ZbnRhDikmi4yHaBmEQrigVj3YPTtBNHqwmW629ZhVbm1e3E6vp13EFq7RvVu6bSmm3Ec1p7TGpy3tzrqT4iKkZ3,413272623,413272627.0,0.10243084584920917,0.99474012778143,2
2026-04-15 00:23:34.834760+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2970.528333333333,2.5258333333333334,237,3,3,1,0,1,1,1391.0000000032596,2.0,confirmed,0,zKf9DMrEmmRuCkbYd2ZpTjRZjJ4eb48Cz7KraT4raPmUPeEwGxPzJweks8eP8VYCgyxZL4khktprMkMEuMEkRzt,413272632,413272634.0,0.10264786204020789,0.9947177571646012,2
2026-04-15 00:23:38.119947+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,1,1,1405.9999999990396,2.0,confirmed,0,5caHm7HWhweH6nHxfWyeQPmXq9zG2TJj6Pun2dYPa5mRFhGwvqtGE3WDF881ogD2sP1hJNz6Y42Rfqi2JQN5rZQ3,413272640,413272642.0,0.10293720935981371,0.9946878560278163,2
2026-04-15 00:23:41.445214+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,1,1,1343.9999999973224,2.0,confirmed,0,2u7YKiNicG3bEZLNBiEUbUChBZPQXZGwnXAFwHzucGNMnH8qZM4AAenAVzJnTtUuaDigZunStAxQ1HBGeeWXAnt2,413272649,413272651.0,0.10315421413483437,0.9946653749408515,2
2026-04-15 00:23:44.727367+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1514.999999999418,3.0,confirmed,0,5JdjVypn8xebDYRBjS3jue5FkRUZE8AZjzWej1p8uksbF4JCoL7hLcgiU2fii2RbkHXdbiqjxCt9Jnm66SEN3Yvj,413272657,413272660.0,0.1033712140000784,0.9946428465113244,2
2026-04-15 00:23:48.164976+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1281.0000000026776,3.0,confirmed,0,JSQihur67Z7AFQ6Wm4fEt7ZFjdp6eXAubq9P2agqym7553d5NdPbKCrforBTWgQ5Ts7Nj7dRNieexPGQnSKz7DQ,413272665,413272668.0,0.10366053949845522,0.994612734963156,2
2026-04-15 00:23:51.358717+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,1,1,1485.000000000582,2.0,confirmed,0,5dNUxQajUoGeopcff1X75Uz5twe5smgJzsU14HLD4dsZ2aMS8nXzXmCfYHoSDyx3Z1mFMbZLfjYiaJ8FJyCwpbvn,413272674,413272676.0,0.10387752786738809,0.9945900960718239,2
2026-04-15 00:23:54.748359+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1453.0000000013388,3.0,confirmed,0,2nR911EptQr1WYFKygQcfcFK2otakWSL4jtbMuxJoX3pWVnqRDn5GZ2kJZdppW2skVGipRGcvr7edK9re8NApeu,413272683,413272686.0,0.10409451129211714,0.9945674098415126,2
2026-04-15 00:23:58.117060+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1421.9999999986612,3.0,confirmed,0,581mWmdhAaxv9k66C8maqoZXAEvkmzmWhjhG5nU8kZJ5QRaK1NHkUbcieH7Pt7ZSgB8wSPHjwzEsoCdtFZcWiKwi,413272691,413272694.0,0.1043838148162553,0.9945370878978852,2
2026-04-15 00:24:01.453109+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,1,1,1375.0,2.0,confirmed,0,Jj9spV7SUj2wvBFuLskk5QtL1VYX99vqj1sSXjpNN3X5zurw1ZEJCuJqUJ4ZyXU5PySutB2sxdgKeyfKgdkYQTT,413272700,413272702.0,0.10460078666434613,0.9945142912141585,2
2026-04-15 00:24:04.738546+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1390.9999999996217,3.0,confirmed,0,4qB3DAksbS31om55w9cqbC5gxWAacGzmCGuaz8YZWA5rH4jwck5NXiwCLsKxww3S73thPHiuHTbCUJ8TanwtGJW3,413272708,413272711.0,0.10481775353380857,0.9944914471950604,2
2026-04-15 00:24:08.067811+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,1,1,1421.9999999986612,2.0,confirmed,0,2pHatCwYCiKbqYP3aBgJWxvtxjZ7NuQU54wLaEgEsk4CiVy3XMDQov5tzXG5UbS5o6uywp4cn5uD4LgwBqHx5MEo,413272716,413272718.0,0.10510703493070998,0.9944609148720097,2
2026-04-15 00:24:11.471414+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,1,1,484.0000000003784,2.0,processed,0,5tVrdLQ8f9aEjg3ugZrBKFANBukuwtztkCVpX8UqzgAxTiYv2bjDfowkfvT1ui7ztzkarUJBsuBeCfo7Lg1izWKn,413272724,413272726.0,0.1053239901432133,0.9944379604079444,2
2026-04-15 00:24:13.867799+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,1,1,1311.9999999980791,2.0,confirmed,0,5G1rAENFxHmYh33hc421K3dEHXfMqz2szgzndsWPVRUPnkhN7zUe5XHR3282FLF3iDcK1tFYCViC59tTaca8Hrds,413272731,413272733.0,0.10546862416715831,0.9944226311364232,2
2026-04-15 00:24:17.161473+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1390.9999999996217,3.0,confirmed,0,22gG5amoFkYmL7KC8HgGCdBjiDkuzVfjJ2W55rDW7zDNotVBSBniW8XctYGhvDinjjvkWZZuSWgwWmQLU7k6zNuu,413272739,413272742.0,0.10575788551874295,0.9943919094856939,2
2026-04-15 00:24:20.498362+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1469.0000000009604,3.0,confirmed,0,5hhnEXfgPLkgXP6Zzian1m3sjm4vFnYexGvCsyX1QecgoBFgttZcwDN3CUHk66bYcXKRVRDq9GkGpQpHWvVrURvU,413272747,413272750.0,0.10597482566111738,0.9943688130297007,2
2026-04-15 00:24:23.837585+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1467.9999999971187,3.0,confirmed,0,2rSyCe18zeVjAzsfsrHWbGUDALn9JLpzq26mfVHhyv7ccfSzhnyVhpaqn9nPJp6X4MzEM8DntbFb6P3UYrKmR9G6,413272756,413272759.0,0.10619176075946403,0.9943456692452604,2
2026-04-15 00:24:27.223084+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1467.9999999971187,3.0,confirmed,0,5gTM3mBsh61psteT8KC4nBc99M6sN7NrCpTxH56p1xY89CnZgeuUxqVthRTK2sLdgg2g91WSEQNKptZ8JwS5d8CH,413272764,413272767.0,0.10648099969314787,0.9943147372458823,2
2026-04-15 00:24:30.610713+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,1,1,500.0,2.0,processed,0,2jKRKo691w8a6QfYDTnbuf6BAzMf1N61uAeHiAexV2YEbWo6BYXW1kxJ3ix9Bic2qCJqQjusTv6B9hqugmeMLb7K,413272773,413272775.0,0.10669792298194264,0.9942914830326867,2
2026-04-15 00:24:33.002805+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2971.8725,2.5258333333333334,237,3,3,1,0,0,1,1375.0,3.0,confirmed,0,5rGPPSo1ay47Ai2UZXx8Ssj1RvzJ61pTT8PAzabC3TKjgUKwUR3kpLNL9CDNhfmVbaQCcZ81yzSZkbiqbyvToNr7,413272779,413272782.0,0.10691484119229275,0.9942681814947247,2
2026-04-15 00:24:36.307202+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2975.9308333333333,2.53,237,3,3,1,0,1,1,1437.0000000017171,2.0,confirmed,0,37cfoXYDHj9VXjzwV1SaPG89kuaKLih2XsJVP4KCa2oRZtcYV73KuTSzNDq1mTP7Tm9ucPy6fgNAyRvQLFSB2pm5,413272788,413272790.0,0.10713175431387366,0.9942448326331054,2
2026-04-15 00:24:39.611810+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2975.9308333333333,2.53,237,3,3,1,0,0,1,1405.9999999990396,3.0,confirmed,0,56qhbnnn1BmDCTLi6uKgBuFBDbLP4JkFCFwqyeTbNvGHGMzhFeik1njuxzxDhchtRJC73pgYwmyUnWJt7R5pjZ7s,413272796,413272799.0,0.10734866233636105,0.9942214364489401,2
2026-04-15 00:24:42.960186+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,2975.9308333333333,2.53,237,3,3,1,0,1,1,1452.9999999977008,2.0,confirmed,0,34rpCF31rRawdHqRSmZUw4Tf6w4pE8BNgpg58ghT77FjhqMK4Zkuc4mR67WgdUEaXZ6gyYK1rMxsJqD8vpY3683G,413272805,413272807.0,0.1075655652494309,0.9941979929433424,2
2026-04-15 00:24:46.354899+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,2975.9308333333333,2.53,237,3,3,1,0,1,1,546.9999999986612,2.0,confirmed,0,qLHxFo4oh5GVAc5nBfDLvh3Ly34ZSnehGoXZs9SWem9rMzFUvF27qqihvg1ebGGGQ2xBrRZXVcVjbHPKfqkSsNb,413272813,413272815.0,0.10785476116769752,0.9941666613266907,2
2026-04-15 00:24:48.804289+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,2975.9308333333333,2.53,237,3,3,1,0,1,1,500.0,2.0,processed,0,BREY1ueXrGx9g2MojAUskaDdXy9sbK6VtrDJeioQm8F7AFQqGzBKeeaFpNAZNtC2Evzjts3soDKgHakGZ4hy7CC,413272819,413272821.0,0.10799935570602283,0.9941509639723154,2
2026-04-15 00:24:51.253617+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2975.9308333333333,2.53,237,3,3,1,0,1,1,1469.0000000009604,2.0,confirmed,0,4wWAhu8XyYTWwumL34FZYAcbjyq8iVoFztdD9RFsjTz4HHM4dmSVHf2X27RU5vycQiuzwFicsa8dyXj4sdB1RX4h,413272826,413272828.0,0.10821624322889807,0.9941273785091245,2
2026-04-15 00:24:54.604502+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2975.9308333333333,2.53,237,3,3,1,0,1,1,1375.0,2.0,confirmed,0,3KcX46spAccCzznQcjepHni9qT829NZywn9EK5SFL1AVWuR42WfCEkgYtqRTw42he9xEUFq5XkZbfKDmTuNZTpvz,413272834,413272836.0,0.10843312560106197,0.9941037457289779,2
2026-04-15 00:24:57.923152+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,2975.9308333333333,2.53,237,3,3,1,0,0,1,1422.0000000022992,3.0,confirmed,0,2JNVCRHvPTZqJMPQC3S1SecjBBSd6W5fKPX6wTxrT7VohVcvFDbTbSLwt6TG38ndEs6sm1j1JiUQPUpW7ZikfL5n,413272841,413272844.0,0.10865000281219166,0.9940800656330006,2
